architecture,seed,case_id,committed,view,leader,prepare_votes,commit_votes,started_at,committed_at,view_changes,reason,message_count,bytes_sent,safety_violation
distributed_rsu_vpuft,1001,case-1001-veh_002-w0001,True,0,rsu-1,4,4,29.019947901265287,29.054292355160204,0,committed,27,10080,False
distributed_rsu_vpuft,1001,case-1001-veh_004-w0001,True,0,rsu-1,4,4,29.021675144300428,29.0951771099166,0,committed,29,10976,False
distributed_rsu_vpuft,1001,case-1001-veh_008-w0001,True,0,rsu-1,4,4,29.10695650204267,29.1457662730146,0,committed,28,10432,False
distributed_rsu_vpuft,1001,case-1001-veh_002-w0002,True,0,rsu-1,4,4,44.01237418286952,44.05463106946077,0,committed,28,10432,False
distributed_rsu_vpuft,1001,case-1001-veh_004-w0002,True,0,rsu-1,4,4,44.06780051642329,44.104110237830355,0,committed,27,10080,False
distributed_rsu_vpuft,1001,case-1001-veh_006-w0002,True,0,rsu-1,4,4,44.10974474354848,44.146621853569144,0,committed,28,10432,False
distributed_rsu_vpuft,1001,case-1001-veh_008-w0002,True,0,rsu-1,4,4,44.16459951867332,44.200378915378415,0,committed,27,10080,False
distributed_rsu_vpuft,1001,case-1001-veh_010-w0002,True,0,rsu-1,4,4,44.24607472639852,44.2842908035872,0,committed,28,10432,False
distributed_rsu_vpuft,1001,case-1001-veh_014-w0002,True,0,rsu-1,4,4,44.32803536275231,44.36293512314312,0,committed,28,10432,False
distributed_rsu_vpuft,1001,case-1001-veh_002-w0003,True,0,rsu-1,4,4,59.02772955961428,59.064394160564326,0,committed,27,10080,False
distributed_rsu_vpuft,1001,case-1001-veh_004-w0003,True,0,rsu-1,4,4,59.081118476287706,59.11787645088355,0,committed,27,10080,False
distributed_rsu_vpuft,1001,case-1001-veh_006-w0003,True,0,rsu-1,4,4,59.12231388873332,59.16467785189522,0,committed,27,10080,False
distributed_rsu_vpuft,1001,case-1001-veh_008-w0003,True,0,rsu-1,4,4,59.169883082018416,59.21139388587172,0,committed,29,10976,False
distributed_rsu_vpuft,1001,case-1001-veh_010-w0003,True,0,rsu-1,4,4,59.2471066149747,59.282615218591864,0,committed,28,10624,False
distributed_rsu_vpuft,1001,case-1001-veh_012-w0003,True,0,rsu-1,4,4,59.30733936725596,59.34359997642426,0,committed,27,10080,False
distributed_rsu_vpuft,1001,case-1001-veh_002-w0004,True,0,rsu-1,4,4,74.02175489983672,74.05357758524286,0,committed,28,10432,False
distributed_rsu_vpuft,1001,case-1001-veh_004-w0004,True,0,rsu-1,4,4,74.07258361710028,74.12049319721021,0,committed,29,10784,False
distributed_rsu_vpuft,1001,case-1001-veh_006-w0004,True,0,rsu-1,4,4,74.1184163206812,74.16063869801451,0,committed,27,10080,False
distributed_rsu_vpuft,1001,case-1001-veh_008-w0004,True,0,rsu-1,4,4,74.16458361751138,74.20725662178337,0,committed,27,10080,False
distributed_rsu_vpuft,1001,case-1001-veh_010-w0004,True,0,rsu-1,4,4,74.24534415709894,74.28468312298452,0,committed,27,10080,False
distributed_rsu_vpuft,1001,case-1001-veh_012-w0004,True,0,rsu-1,4,4,74.31040169467963,74.3518610876448,0,committed,29,10976,False
distributed_rsu_vpuft,1001,case-1001-veh_008-w0005,True,0,rsu-1,4,4,89.0517178759745,89.0944010089022,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1001,case-1001-veh_002-w0001,True,0,rsu-1,4,4,29.020042647767465,29.06030611343822,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1001,case-1001-veh_004-w0001,True,0,rsu-1,4,4,29.064979515788654,29.095181174680743,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1001,case-1001-veh_006-w0001,True,0,rsu-1,4,4,29.10645444126422,29.138596397857864,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1001,case-1001-veh_008-w0001,True,0,rsu-1,4,4,29.140526273044163,29.17791548357309,0,committed,27,10080,False
ahmed_inspired_witness_vpuft,1001,case-1001-veh_012-w0001,True,0,rsu-1,4,4,29.039010946412937,29.219222870460055,0,committed,27,10080,False
